ROW_ID,EMB_1,EMB_2,EMB_3,EMB_4,EMB_5,EMB_6,EMB_7,EMB_8,EMB_9,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,ID_CONTR_CICLO_LGD,ID_FUSION_FINAL,SEGMENTO,CALIBRATION_SEGMENT,PRODUCTO,TERMINACION,CAUSA_DEFAULT,FECHA_DEFAULT,OR_DISPTO,COLATERAL_TIPO,VALOR_COLATERAL_INICIAL,TIPO_INTERES_ORIGINAL,FECHA_REFERENCIA,MES_CICLO,PD_ESTIMADA,LGD_ESTIMADA,LGD_REALIZADA,EAD,ECL,PROVISION,STAGE_IFRS9,CURE_FLAG,DPDS,RATING_GRADO,SALDO_PENDIENTE,TIPO_INTERES_ACTUAL,INTERESES_ACUMULADOS,FLUJO_RECUPERADO,COSTE_RECUPERACION,FLUJO_NETO,RECUPERACION_ACUMULADA,COSTE_TOTAL_ACUMULADO,ADJUDICACION_FLAG,ADJUDICACION_TIPO,ADJUDICACION_VALOR,VALOR_COLATERAL,LTV,TASA_DESCUENTO,RWA,ESTADO_CICLO
20207,0.28341624,0.03380605,-0.28224753,-0.23524884,-0.83803368,0.52865643,0.20837178,0.31812584,0.74369545,0.00930118,-0.52536715,-0.24082281,0.24310874,-0.29037989,0.48172857,0.01068844,-0.21597071,0.01418730,0.08875179,0.17560699,0.19970191,0.07019221,0.19038302,0.24076616,1.29671240,0.69384969,-0.05214191,0.33325154,-0.00134349,-0.20036441,0.11112960,0.43381477,0.04582557,0.71069132,-0.74807588,0.18761109,0.38819763,0.36664605,0.08887849,0.29683108,0.77051628,0.17448983,0.19362115,0.07440921,-0.01528606,0.42221412,0.05172860,0.47169188,-0.05549750,-0.22551450,100452_202207,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2022-07-01,26,0.31083333,0.80103205,0.97885669,38899.3,9685.44,9685.44,3,0,780,10,48358.93,0.05339,5594.16,0.0,0.0,0.0,822.46,24.0,0,,0.0,0.0,0.0,0.03649,3500.91,RECUPERACION
20208,0.28555792,0.03428982,-0.27842938,-0.24165709,-0.83931024,0.55741113,0.20526584,0.32503336,0.73688924,0.00802419,-0.52119536,-0.22564076,0.25118090,-0.29470130,0.48343089,-0.00768419,-0.21374730,0.00865911,0.10309919,0.17783175,0.19763922,0.05733640,0.17903319,0.22706631,1.30198513,0.68122060,-0.05199351,0.33327808,-0.00031830,-0.20255595,0.11739838,0.44602597,0.02160632,0.71972623,-0.75062748,0.18475320,0.38590783,0.35328108,0.08295875,0.29657116,0.78363756,0.18642871,0.20360158,0.07412368,-0.00917320,0.43319988,0.04795677,0.47516368,-0.03051326,-0.22482081,100452_202208,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2022-08-01,27,0.3025,0.81881452,0.97885669,38899.3,9635.02,9635.02,3,0,810,10,48358.93,0.05339,5809.32,0.0,0.0,0.0,822.46,24.0,0,,0.0,0.0,0.0,0.03994,3512.56,RECUPERACION
20209,0.30285995,0.02203010,-0.29416813,-0.25195701,-0.84153564,0.55730213,0.20030776,0.29194065,0.73558257,0.00275332,-0.51134626,-0.22602415,0.25438554,-0.28627071,0.48362309,-0.00707437,-0.21416008,0.00779833,0.10017536,0.17791750,0.19067230,0.04531854,0.19583064,0.21526805,1.29695862,0.66711702,-0.03980988,0.33356124,0.02567734,-0.20449221,0.12879205,0.43796825,0.04027338,0.70775224,-0.77025146,0.17775006,0.37135352,0.35005532,0.05743092,0.27085507,0.76011827,0.21017313,0.18221582,0.08016814,-0.01246585,0.42206048,0.02818581,0.47284796,-0.01244823,-0.21477653,100452_202209,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2022-09-01,28,0.29416667,0.83659698,0.97885669,38899.3,9573.08,9573.08,3,0,840,9,48358.93,0.05339,6024.48,0.0,0.0,0.0,822.46,24.0,0,,0.0,0.0,0.0,0.040291,3587.94,RECUPERACION
20210,0.30960060,0.04816408,-0.33792531,-0.21849609,-0.83193884,0.43907829,0.23150922,0.26854334,0.77759321,-0.00012661,-0.50650606,-0.30027295,0.22759233,-0.26705727,0.46530494,0.07114237,-0.22056943,0.04600749,0.07663220,0.15081443,0.18568726,0.12315704,0.25406256,0.26717043,1.30393339,0.70592995,-0.03114241,0.33010076,0.01479048,-0.21822773,0.07859313,0.39337156,0.14777873,0.66997535,-0.80477064,0.18352851,0.37148288,0.40112063,0.08072158,0.25103328,0.70124389,0.18136474,0.15521333,0.08194565,-0.01257709,0.36265059,0.00278692,0.47356154,-0.11260652,-0.23250691,100452_202210,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2022-10-01,29,0.28583333,0.85437944,0.97885669,38899.3,9499.6,9499.6,3,0,870,9,48358.93,0.05339,6239.64,0.0,0.0,0.0,822.46,24.0,0,,0.0,0.0,0.0,0.025285,3138.93,RECUPERACION
20211,0.30932490,0.03526030,-0.30939607,-0.24559722,-0.83895483,0.54434666,0.21058623,0.29110655,0.74544879,-0.00060129,-0.50280076,-0.23847090,0.25381484,-0.28363425,0.47738327,0.00254759,-0.21381288,0.01773493,0.11068204,0.16828636,0.18515178,0.06319055,0.20655113,0.21931817,1.30819409,0.66656514,-0.03545012,0.33195620,0.02194477,-0.21443232,0.11417628,0.43510593,0.05503166,0.70336930,-0.79074401,0.17617152,0.36794958,0.35424138,0.05956387,0.26098938,0.75169914,0.21445638,0.18443145,0.08058376,-0.00321419,0.41032193,0.01031182,0.47841706,-0.02249755,-0.22224338,100452_202211,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2022-11-01,30,0.2775,0.87216191,0.97885669,38899.3,9414.6,9414.6,3,0,900,9,48358.93,0.05339,6454.8,0.0,0.0,0.0,822.46,24.0,0,,0.0,0.0,0.0,0.038336,3712.93,RECUPERACION
20212,0.31341719,0.04659758,-0.32567842,-0.23516598,-0.83561405,0.51096260,0.22197062,0.28523434,0.75926150,-0.00254497,-0.49831395,-0.26111525,0.24714630,-0.27800470,0.47063380,0.02499656,-0.21524912,0.03068931,0.10901525,0.15811849,0.18185218,0.08864932,0.22460175,0.23335374,1.31422066,0.67567366,-0.03169203,0.33050382,0.01795402,-0.22150043,0.09659163,0.42331224,0.08649060,0.69261504,-0.80679484,0.17696787,0.36667624,0.36810834,0.06600170,0.25244986,0.73442172,0.20918160,0.17878045,0.08116851,0.00026366,0.39153473,-0.00261213,0.48073749,-0.05041515,-0.22933130,100452_202212,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2022-12-01,31,0.26916667,0.88994437,0.97885669,38899.3,9318.07,9318.07,3,0,930,9,48358.93,0.05339,6669.96,0.0,0.0,0.0,822.46,24.0,0,,0.0,0.0,0.0,0.033985,3443.22,RECUPERACION
20213,0.30572559,0.08963007,-0.35770369,-0.19124042,-0.82337062,0.39759734,0.26066978,0.29676870,0.80381944,-0.00172479,-0.49915919,-0.33434115,0.21952653,-0.26770327,0.45051026,0.10006547,-0.22039356,0.07139861,0.09653268,0.12834441,0.18129989,0.18056413,0.26611123,0.29406758,1.33164799,0.72440606,-0.03368965,0.32623078,-0.01992013,-0.23739880,0.03196492,0.38965730,0.17266790,0.66819162,-0.82952529,0.18829876,0.37948108,0.41958386,0.11363987,0.25492156,0.70028552,0.16185416,0.17708932,0.07695080,0.00855127,0.34279156,-0.01550646,0.48673645,-0.16411435,-0.25944259,100452_202301,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-01-01,32,0.26083333,0.90772683,0.97885669,38899.3,9210.01,9210.01,3,0,960,10,48358.93,0.05339,6885.12,0.0,0.0,0.0,822.46,24.0,0,,0.0,0.0,0.0,0.019057,3174.33,RECUPERACION
20214,0.31698843,0.04344229,-0.31028009,-0.25451782,-0.84002854,0.59217124,0.21022665,0.30385759,0.73775009,-0.00474581,-0.49002803,-0.21646626,0.26902790,-0.29052490,0.47721814,-0.02726147,-0.20938677,0.01272286,0.14384382,0.16728617,0.17819673,0.04844591,0.19063590,0.19532269,1.32452124,0.64212991,-0.03271679,0.33115536,0.02199831,-0.22407822,0.11823609,0.45682351,0.01684442,0.71819174,-0.80682116,0.16990611,0.36165960,0.33103621,0.04940463,0.25523622,0.77211048,0.23956421,0.20471259,0.08023781,0.01341038,0.42487429,-0.00658225,0.48809804,0.01959233,-0.22502126,100452_202302,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-02-01,33,0.2525,0.9255093,0.97885669,38899.3,9090.42,9090.42,3,0,990,9,47578.7,0.05339,7100.28,780.23,36.39,743.84,1602.69,60.39,0,,0.0,0.0,0.0,0.043855,3609.44,RECUPERACION
20215,0.32263600,0.05943029,-0.32935456,-0.23502178,-0.83183277,0.52313592,0.22443115,0.29252303,0.75483457,-0.00917600,-0.48970960,-0.25786962,0.25514462,-0.27970526,0.45960874,0.01067483,-0.21636871,0.03082828,0.13210764,0.15130255,0.18028676,0.09097755,0.22206911,0.21982019,1.32307883,0.65716697,-0.02387945,0.32952330,0.01444530,-0.22997637,0.09386244,0.43663965,0.07580644,0.69429902,-0.82743827,0.17197764,0.36286418,0.35253274,0.06040908,0.24529023,0.73888754,0.22736498,0.18686490,0.08140003,0.01221016,0.39156570,-0.01820157,0.48626286,-0.03430714,-0.23223502,100452_202303,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-03-01,34,0.24416667,0.92434839,0.958799,38899.3,8779.38,8779.38,3,0,1020,9,47578.7,0.05339,7197.46,0.0,0.0,0.0,1602.69,60.39,0,,0.0,0.0,0.0,0.035742,2789.32,RECUPERACION
20216,0.32776579,0.07689664,-0.35711894,-0.21474203,-0.82599985,0.45389878,0.24414145,0.27901696,0.78059957,-0.01153106,-0.48532582,-0.30217536,0.23995816,-0.26832935,0.44787736,0.05677168,-0.21985652,0.05441921,0.12100784,0.13398828,0.17633976,0.13870541,0.25709298,0.24987717,1.32916675,0.67886014,-0.01799183,0.32729732,0.00738761,-0.23986223,0.06255946,0.41089065,0.13949356,0.67206643,-0.85129123,0.17493601,0.36235118,0.38209071,0.07391921,0.23206352,0.70380638,0.21200521,0.17214411,0.08256155,0.01407877,0.35570691,-0.03623627,0.48777233,-0.09284955,-0.24382058,100452_202304,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-04-01,35,0.23583333,0.9415737,0.958799,38899.3,8637.76,8637.76,3,0,1050,9,47496.84,0.05339,7409.15,81.86,2.43,79.43,1684.55,62.82,0,,0.0,0.0,0.0,0.026879,2972.74,RECUPERACION
20217,0.33001091,0.07794998,-0.35392355,-0.21964907,-0.82686249,0.47750677,0.24161376,0.28475991,0.77467272,-0.01311688,-0.48193463,-0.28960813,0.24691347,-0.27186415,0.44812531,0.04105422,-0.21822654,0.04979350,0.13370292,0.13532887,0.17490068,0.12868549,0.24782640,0.23793004,1.33322036,0.66739398,-0.01717288,0.32736290,0.00771334,-0.24204497,0.06762986,0.42155707,0.11954195,0.67920566,-0.85463542,0.17236040,0.36055131,0.37011240,0.06869543,0.23156263,0.71427088,0.22264224,0.18042971,0.08244717,0.01954032,0.36462015,-0.03988380,0.49060665,-0.07190034,-0.24331654,100452_202305,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-05-01,36,0.2275,0.95669459,0.95669459,38899.3,8466.36,8466.36,3,0,1080,9,47496.84,0.05339,7607.52,0.0,0.0,0.0,1684.55,62.82,0,,0.0,0.0,0.0,0.029745,3648.74,RECUPERACION
20218,0.32951776,0.06898824,-0.32965884,-0.23688643,-0.83145433,0.54834170,0.22472774,0.30000836,0.75098001,-0.01280826,-0.47961602,-0.24734208,0.26421703,-0.28222591,0.45526621,-0.00591374,-0.21415632,0.02869965,0.15408955,0.14743011,0.17550946,0.08798754,0.21305247,0.20629801,1.33407813,0.63857392,-0.01661772,0.32989110,0.01111643,-0.23958981,0.09660487,0.45000277,0.05795698,0.70045851,-0.84423532,0.16896990,0.36203086,0.33579474,0.05475310,0.23724706,0.74943412,0.24512493,0.20031227,0.08406675,0.02416115,0.39655167,-0.03470732,0.49361631,-0.01260828,-0.23597408,100452_202306,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-06-01,37,0.21916667,0.95669459,0.95669459,38899.3,8156.23,8156.23,3,0,1110,9,47496.84,0.05339,7818.84,0.0,0.0,0.0,1684.55,62.82,0,,0.0,0.0,0.0,0.038574,2525.51,RECUPERACION
20219,0.31993538,0.10723458,-0.35050742,-0.19593228,-0.82088917,0.44929957,0.25636923,0.31351764,0.78826662,-0.01089180,-0.48282498,-0.31002925,0.23924837,-0.27354083,0.43655413,0.05910749,-0.21887897,0.06224519,0.14037714,0.12187960,0.17710711,0.16974317,0.24460796,0.26146070,1.34673647,0.68105779,-0.01672819,0.32754065,-0.02701938,-0.25312855,0.04359963,0.42159700,0.13188207,0.67936524,-0.86038197,0.18136833,0.37915965,0.37863010,0.09971801,0.24214640,0.72296614,0.20034633,0.20145988,0.08214721,0.02984042,0.35567540,-0.04254330,0.49834910,-0.11574467,-0.26304179,100452_202307,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-07-01,38,0.21083333,0.95669459,0.95669459,38899.3,7846.11,7846.11,3,0,1140,10,47496.84,0.05339,8030.16,0.0,0.0,0.0,1684.55,62.82,0,,0.0,0.0,0.0,0.025504,2756.99,RECUPERACION
20220,0.33177358,0.07022107,-0.31798819,-0.24028657,-0.83323247,0.57801133,0.21760601,0.30605690,0.74163010,-0.01380054,-0.47581081,-0.23023285,0.27226370,-0.28505888,0.45377269,-0.02559515,-0.21215996,0.02013563,0.16574794,0.14904553,0.17456457,0.07687063,0.19722073,0.19300730,1.33566730,0.62061568,-0.00928117,0.33245548,0.00802506,-0.24370672,0.11063316,0.46306039,0.03566471,0.70719057,-0.84849523,0.16870990,0.36703477,0.31656084,0.04877412,0.23408252,0.76326009,0.25840178,0.21172897,0.08887935,0.02878236,0.40722411,-0.04042130,0.49693847,0.01037817,-0.23558950,100452_202308,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-08-01,39,0.2025,0.95669459,0.95669459,38899.3,7535.99,7535.99,3,0,1170,9,47496.84,0.05339,8241.48,0.0,0.0,0.0,1684.55,62.82,0,,0.0,0.0,0.0,0.042093,3559.78,RECUPERACION
20221,0.33224449,0.06681926,-0.30393937,-0.24895238,-0.83554696,0.61705643,0.20813833,0.31464882,0.72850004,-0.01381621,-0.47332092,-0.20737072,0.28208540,-0.29041416,0.45655155,-0.05158418,-0.20993127,0.00864556,0.17792591,0.15480699,0.17449714,0.05591978,0.17748323,0.17552350,1.33688354,0.60296261,-0.00685886,0.33425929,0.00886276,-0.24378455,0.12735724,0.47915601,0.00259511,0.71827045,-0.84508318,0.16719952,0.36905734,0.29619486,0.04108958,0.23562866,0.78266777,0.27205073,0.22361041,0.09090970,0.03199842,0.42395513,-0.03982474,0.49933684,0.04252869,-0.23227354,100452_202309,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-09-01,40,0.19416667,0.95669459,0.95669459,38899.3,7225.86,7225.86,3,0,1200,9,46799.15,0.05339,8452.8,697.69,9.23,688.46,2382.24,72.05,0,,0.0,0.0,0.0,0.046925,2501.18,RECUPERACION
20222,0.33866106,0.09374515,-0.34197178,-0.20751551,-0.82292007,0.47162626,0.23701671,0.28588375,0.76948710,-0.01794643,-0.47509905,-0.29342898,0.24918693,-0.26660908,0.42840515,0.03691448,-0.22131816,0.04709283,0.14135400,0.12479673,0.17645459,0.14511985,0.24231824,0.23555439,1.33182475,0.64427496,0.00887326,0.33248956,-0.00657127,-0.25489207,0.07908493,0.42837525,0.13128790,0.66889109,-0.87922226,0.17585839,0.37617991,0.34964256,0.06761703,0.21587485,0.71200963,0.23662154,0.18602165,0.09579124,0.02452655,0.35500050,-0.06014574,0.49458331,-0.07872037,-0.24829670,100452_202310,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-10-01,41,0.18583333,0.9387588,0.9387588,38899.3,6786.09,6786.09,3,0,1230,9,46799.15,0.05339,8537.02,0.0,0.0,0.0,2382.24,72.05,0,,0.0,0.0,0.0,0.02918,3169.92,RECUPERACION
20223,0.33729629,0.08011331,-0.30928153,-0.23178060,-0.82961889,0.56882428,0.21406735,0.30632660,0.73718715,-0.01741929,-0.47313904,-0.23499294,0.27274551,-0.28120005,0.43904464,-0.02726227,-0.21562219,0.01820637,0.16849391,0.14211592,0.17759907,0.08836228,0.19518718,0.19215252,1.33212386,0.60631375,0.00785326,0.33567253,-0.00117761,-0.25040739,0.11802947,0.46691332,0.04616521,0.69852221,-0.86321291,0.17090817,0.37726134,0.30382244,0.04837246,0.22513444,0.75979476,0.26629918,0.21250802,0.09704098,0.03028550,0.39963910,-0.05101647,0.49798175,0.00297590,-0.23769597,100452_202311,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-11-01,42,0.1775,0.9387588,0.9387588,38899.3,6481.78,6481.78,3,0,1260,9,46799.15,0.05339,8745.24,0.0,0.0,0.0,2382.24,72.05,0,,0.0,0.0,0.0,0.041306,2775.8,RECUPERACION
20224,0.32350494,0.09475984,-0.28620394,-0.22765949,-0.82897506,0.60527138,0.21402361,0.34792932,0.72937593,-0.01397945,-0.47680810,-0.21532434,0.27991578,-0.29420516,0.43884839,-0.05135506,-0.21243720,0.01139866,0.18973794,0.14362868,0.18188326,0.08637712,0.16251948,0.18684308,1.34337870,0.60132107,-0.00007880,0.33651700,-0.02823703,-0.25327834,0.11718093,0.49093776,-0.00139540,0.72059306,-0.84980984,0.17535291,0.39213612,0.28722858,0.06645130,0.24802300,0.79988491,0.25915604,0.24776697,0.09321885,0.04168780,0.42360282,-0.03896359,0.50532653,0.01522696,-0.24774902,100452_202312,100452,RETAIL,RETAIL_OTHER,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2020-05-24,49181.39,NINGUNA,0.0,0.05339,2023-12-01,43,0.16916667,0.9387588,0.9387588,38899.3,6177.47,6177.47,3,0,1290,10,46799.15,0.05339,8953.46,0.0,0.0,0.0,2382.24,72.05,0,,0.0,0.0,0.0,0.045258,3009.94,RECUPERACION
20225,0.17810523,-0.30168208,-0.47643182,-0.14121185,0.68522203,0.65196751,-0.44101246,0.15955250,-0.02798828,0.32213511,-0.43736316,-0.09646301,0.38299987,-0.23973905,0.11369289,0.25563245,0.32321327,0.33069301,-0.16088177,0.04572561,-0.28698955,-0.48287431,0.18718913,0.35205308,0.28573295,0.31506639,-0.23210319,0.10526999,-0.45431179,-0.24659935,0.33820827,0.07834705,-0.74506933,0.58703051,-0.10991121,0.22512458,0.33359878,0.24794750,0.46394654,-0.06113439,0.52331852,-0.62854562,0.23797397,0.51048608,-0.29644253,0.95551987,0.21259964,0.54110695,-0.64071502,-0.10699952,100453_201908,100453,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,SUBASTA,QUIEBRA,2019-07-14,158167.84,HIPOTECA,228006.32,0.02618,2019-08-01,1,1.0,0.39707639,1.0,132969.41,52799.01,52799.01,3,0,30,9,158167.84,0.02618,345.07,0.0,0.0,0.0,0.0,0.0,0,,0.0,226519.63,0.693699,0.043677,10897.86,ESTIMACION
20226,0.18321237,-0.29185284,-0.48900604,-0.13500104,0.68923288,0.62816252,-0.43123791,0.15550536,-0.01593807,0.31994565,-0.43527583,-0.11406816,0.37880010,-0.23483989,0.10903138,0.27390092,0.32277046,0.34101039,-0.16130390,0.03664064,-0.28918976,-0.46332346,0.20143548,0.36314528,0.29186287,0.32395907,-0.22926564,0.10239019,-0.45724297,-0.25151594,0.32490998,0.07017589,-0.72235676,0.57711178,-0.12296868,0.22468070,0.33107411,0.25904608,0.46911676,-0.06780509,0.50996195,-0.63229585,0.23409240,0.51253773,-0.29133420,0.94126347,0.20303008,0.54332340,-0.66246465,-0.11181614,100453_201909,100453,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,SUBASTA,QUIEBRA,2019-07-14,158167.84,HIPOTECA,228006.32,0.02618,2019-09-01,2,1.0,0.41430278,1.0,132969.41,55089.6,55089.6,3,0,60,9,158167.84,0.02618,690.14,0.0,0.0,0.0,0.0,0.0,0,,0.0,225667.1,0.693699,0.040381,10712.66,ESTIMACION
20227,0.17662767,-0.25003768,-0.51758187,-0.09511844,0.70242064,0.52318217,-0.39397670,0.16890414,0.02707683,0.32058795,-0.43823196,-0.18313374,0.35336438,-0.22506809,0.09094267,0.34543568,0.31845610,0.37937609,-0.17279853,0.00776072,-0.28867966,-0.37682656,0.23955943,0.42145245,0.30970899,0.37279172,-0.23205892,0.09662782,-0.49398066,-0.26530722,0.26430035,0.03979723,-0.64396213,0.55316506,-0.14281757,0.23485310,0.34260607,0.30821252,0.51580009,-0.06370183,0.47950785,-0.67829455,0.23390584,0.50980469,-0.28149240,0.89638429,0.19322724,0.54932108,-0.77096183,-0.13975117,100453_201910,100453,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,SUBASTA,QUIEBRA,2019-07-14,158167.84,HIPOTECA,228006.32,0.02618,2019-10-01,3,1.0,0.43152917,1.0,132969.41,57380.18,57380.18,3,0,90,10,158167.84,0.02618,1035.21,0.0,0.0,0.0,0.0,0.0,0,,0.0,224844.03,0.693699,0.026374,9757.47,ESTIMACION
20228,0.12129774,-0.25766555,-0.58615305,0.01627622,0.63017836,0.41623727,-0.40881364,0.11952435,-0.02241471,0.33023966,-0.30274048,-0.20090331,0.31982562,-0.24408005,0.03105422,0.29182505,0.28838530,0.39830206,-0.14054288,0.03413166,-0.34682824,-0.32063210,0.26245832,0.38303763,0.28053610,0.21495523,-0.19453654,0.19154194,-0.49933774,-0.34793977,0.21445818,-0.00303776,-0.51906495,0.63281492,-0.22860000,0.27168934,0.40330697,0.26815940,0.47486277,-0.13482116,0.44528631,-0.61709712,0.21948333,0.43624042,-0.36142697,0.84139531,0.04965268,0.55639975,-0.73459568,-0.20606530,100453_201911,100453,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,SUBASTA,QUIEBRA,2019-07-14,158167.84,HIPOTECA,228006.32,0.02618,2019-11-01,4,0.52166667,0.44875556,1.0,132969.41,31128.25,31128.25,3,0,120,9,158167.84,0.02618,1380.28,0.0,0.0,0.0,0.0,0.0,0,,0.0,221498.19,0.693699,0.021806,12690.43,ESTIMACION
20229,0.10245562,-0.27769969,-0.49963207,-0.03914693,0.61650682,0.66634676,-0.45562321,0.20746964,-0.09962513,0.33544238,-0.30380835,-0.05369536,0.37840360,-0.29189034,0.06100071,0.12723684,0.30402766,0.33044864,-0.05919746,0.07716017,-0.34015701,-0.45436033,0.13100740,0.28156971,0.29525155,0.13588657,-0.21724308,0.19581167,-0.50685784,-0.33495912,0.29071849,0.10440752,-0.75921681,0.72423215,-0.17137384,0.26174066,0.41010273,0.15988811,0.45070167,-0.08435742,0.59106759,-0.56295596,0.30942943,0.42705462,-0.33797660,0.96628944,0.08986727,0.56981584,-0.53857107,-0.19030424,100453_201912,100453,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,SUBASTA,QUIEBRA,2019-07-14,158167.84,HIPOTECA,228006.32,0.02618,2019-12-01,5,0.51333333,0.46598194,1.0,132969.41,31806.82,31806.82,3,0,150,10,158167.84,0.02618,1725.35,0.0,0.0,0.0,0.0,0.0,0,,0.0,222637.96,0.693699,0.052609,9482.19,ESTIMACION
20230,0.20091298,-0.14945856,-0.28514805,0.10214842,0.43299698,0.29936976,-0.51981202,0.04721250,0.14491283,0.50641268,-0.55057821,-0.28913986,0.59028382,-0.19660822,0.41744049,0.15754195,0.08338586,0.31794857,-0.02605450,0.19973798,-0.31720738,-0.36701266,0.26207517,0.12539088,0.36348343,0.35818808,-0.01214866,0.47469796,-0.40999757,-0.19018862,0.19601958,0.35019268,-0.54308574,0.82497969,-0.11759611,0.33413725,0.42958460,0.46036590,0.45902453,-0.02949209,0.47420537,-0.30458509,0.47249433,0.01241617,-0.28421045,0.78446644,-0.16968259,0.50648010,-0.68724991,0.10621245,100453_202001,100453,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,SUBASTA,QUIEBRA,2019-07-14,158167.84,HIPOTECA,228006.32,0.02618,2020-01-01,6,0.505,0.48320833,1.0,132969.41,32447.22,32447.22,3,0,180,9,158167.84,0.02618,2070.42,0.0,0.0,0.0,0.0,0.0,0,,0.0,221053.64,0.693699,0.035757,8853.72,RECUPERACION
20231,0.18949403,-0.12699655,-0.27908503,0.11440475,0.43645474,0.30315482,-0.50845845,0.08270804,0.15059699,0.50846181,-0.55221893,-0.29095089,0.59043789,-0.20505549,0.41319300,0.15565749,0.08519344,0.32378063,-0.00850019,0.19335190,-0.31537918,-0.34724615,0.24812741,0.13383229,0.37918516,0.36592243,-0.02093171,0.47326720,-0.43855907,-0.19684780,0.17649629,0.36176027,-0.56181265,0.83784179,-0.11480548,0.33861771,0.44064115,0.46045811,0.48332346,-0.01136183,0.49725126,-0.31951330,0.50022489,0.00665390,-0.27102577,0.79193038,-0.16522785,0.51455010,-0.70129086,0.09076026,100453_202002,100453,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,SUBASTA,QUIEBRA,2019-07-14,158167.84,HIPOTECA,228006.32,0.02618,2020-02-01,7,0.49666667,0.50043472,1.0,132969.41,33049.45,33049.45,3,0,210,10,158167.84,0.02618,2415.49,0.0,0.0,0.0,0.0,0.0,0,,0.0,220273.0,0.693699,0.035532,9450.2,RECUPERACION
