ID_CONTR_CICLO_LGD,ID_FUSION_FINAL,SEGMENTO,CALIBRATION_SEGMENT,PRODUCTO,TERMINACION,CAUSA_DEFAULT,FECHA_DEFAULT,OR_DISPTO,COLATERAL_TIPO,VALOR_COLATERAL_INICIAL,TIPO_INTERES_ORIGINAL,FECHA_REFERENCIA,MES_CICLO,PD_ESTIMADA,LGD_ESTIMADA,LGD_REALIZADA,EAD,ECL,PROVISION,STAGE_IFRS9,CURE_FLAG,DPDS,RATING_GRADO,SALDO_PENDIENTE,TIPO_INTERES_ACTUAL,INTERESES_ACUMULADOS,FLUJO_RECUPERADO,COSTE_RECUPERACION,FLUJO_NETO,RECUPERACION_ACUMULADA,COSTE_TOTAL_ACUMULADO,ADJUDICACION_FLAG,ADJUDICACION_TIPO,ADJUDICACION_VALOR,VALOR_COLATERAL,LTV,TASA_DESCUENTO,RWA,ESTADO_CICLO
100482_202404,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2024-04-01,36,0.23,0.99726169,0.99726169,2364732.37,542399.11,542399.11,3,0,1080,9,3066297.35,0.22586,2077661.88,0.0,0.0,0.0,6475.38,157.99,0,,0.0,0.0,0.0,0.029803,193967.63,RECUPERACION
100482_202405,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2024-05-01,37,0.22166667,0.99726169,0.99726169,2364732.37,522746.97,522746.97,3,0,1110,10,3066297.35,0.22586,2135374.71,0.0,0.0,0.0,6475.38,157.99,0,,0.0,0.0,0.0,0.043716,212564.97,RECUPERACION
100482_202406,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2024-06-01,38,0.21333333,0.99726169,0.99726169,2364732.37,503094.82,503094.82,3,0,1140,10,3066297.35,0.22586,2193087.54,0.0,0.0,0.0,6475.38,157.99,0,,0.0,0.0,0.0,0.037675,185854.0,RECUPERACION
100482_202407,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2024-07-01,39,0.205,0.99726169,0.99726169,2364732.37,483442.68,483442.68,3,0,1170,10,3064526.03,0.22586,2250800.37,1771.32,45.43,1725.89,8246.7,203.42,0,,0.0,0.0,0.0,0.036862,175213.51,RECUPERACION
100482_202408,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2024-08-01,40,0.19666667,0.99651263,0.99651263,2364732.37,463442.18,463442.18,3,0,1200,10,3064526.03,0.22586,2307179.6,0.0,0.0,0.0,8246.7,203.42,0,,0.0,0.0,0.0,0.031804,168332.59,RECUPERACION
100482_202409,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2024-09-01,41,0.18833333,0.99651263,0.99651263,2364732.37,443804.8,443804.8,3,0,1230,9,3064526.03,0.22586,2364859.09,0.0,0.0,0.0,8246.7,203.42,0,,0.0,0.0,0.0,0.03968,221218.53,RECUPERACION
100482_202410,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2024-10-01,42,0.18,0.99651263,0.99651263,2364732.37,424167.42,424167.42,3,0,1260,9,3064526.03,0.22586,2422538.58,0.0,0.0,0.0,8246.7,203.42,0,,0.0,0.0,0.0,0.050015,194222.81,RECUPERACION
100482_202411,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2024-11-01,43,0.17166667,0.99651263,0.99651263,2364732.37,404530.04,404530.04,3,0,1290,9,3064526.03,0.22586,2480218.07,0.0,0.0,0.0,8246.7,203.42,0,,0.0,0.0,0.0,0.050718,184682.37,RECUPERACION
100482_202412,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2024-12-01,44,0.16333333,0.99651263,0.99651263,2364732.37,384892.66,384892.66,3,0,1320,9,3056447.8,0.22586,2537897.56,8078.23,273.8,7804.43,16324.93,477.22,0,,0.0,0.0,0.0,0.035782,212038.32,RECUPERACION
100482_202501,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-01-01,45,0.155,0.9930965,0.9930965,2364732.37,364003.15,364003.15,3,0,1350,9,3056447.8,0.22586,2588734.8,0.0,0.0,0.0,16324.93,477.22,0,,0.0,0.0,0.0,0.041412,161075.04,RECUPERACION
100482_202502,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-02-01,46,0.14666667,0.9930965,0.9930965,2364732.37,344433.09,344433.09,3,0,1380,10,3030932.12,0.13958,1635372.68,25515.68,1233.47,24282.21,41840.61,1710.69,0,,0.0,0.0,0.0,0.042897,220561.5,RECUPERACION
100482_202503,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-03-01,47,0.13833333,0.98230641,0.98230641,2364732.37,321333.36,321333.36,3,0,1410,9,3019286.82,0.13958,1656975.13,11645.3,478.77,11166.53,53485.91,2189.46,0,,0.0,0.0,0.0,0.041524,200927.49,RECUPERACION
100482_202504,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-04-01,48,0.13,0.97738183,0.97738183,2364732.37,300462.04,300462.04,3,0,1440,9,3019286.82,0.13958,1685728.32,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.020247,193091.29,RECUPERACION
100482_202505,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-05-01,49,0.12166667,0.97738183,0.97738183,2364732.37,281201.65,281201.65,3,0,1470,9,3019286.82,0.13958,1720847.66,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.041771,222556.96,RECUPERACION
100482_202506,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-06-01,50,0.11333333,0.97738183,0.97738183,2364732.37,261941.27,261941.27,3,0,1500,9,3019286.82,0.13958,1755967.0,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.034305,204298.98,RECUPERACION
100482_202507,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-07-01,51,0.105,0.97738183,0.97738183,2364732.37,242680.88,242680.88,3,0,1530,10,3019286.82,0.13958,1791086.34,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.03364,212148.22,RECUPERACION
100482_202508,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-08-01,52,0.09666667,0.97738183,0.97738183,2364732.37,223420.49,223420.49,3,0,1560,9,3019286.82,0.13958,1826205.68,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.044856,212142.46,RECUPERACION
100482_202509,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-09-01,53,0.08833333,0.97738183,0.97738183,2364732.37,204160.1,204160.1,3,0,1590,9,3019286.82,0.13958,1861325.02,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.029881,186649.23,RECUPERACION
100482_202510,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-10-01,54,0.08,0.97738183,0.97738183,2364732.37,184899.72,184899.72,3,0,1620,9,3019286.82,0.13958,1896444.36,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.040606,219320.95,RECUPERACION
100482_202511,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-11-01,55,0.07166667,0.97738183,0.97738183,2364732.37,165639.33,165639.33,3,0,1650,7,3019286.82,0.13958,1931563.7,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.040564,197078.96,RECUPERACION
100482_202512,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2025-12-01,56,0.06333333,0.97738183,0.97738183,2364732.37,146378.94,146378.94,3,0,1680,8,3019286.82,0.13958,1966683.04,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.03031,213657.54,RECUPERACION
100482_202601,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2026-01-01,57,0.055,0.97738183,0.97738183,2364732.37,127118.56,127118.56,3,0,1710,8,3019286.82,0.13958,2001802.38,0.0,0.0,0.0,53485.91,2189.46,0,,0.0,0.0,0.0,0.027177,172073.81,RECUPERACION
100482_202602,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2026-02-01,58,0.04666667,0.97738183,0.97738183,2364732.37,107858.17,107858.17,3,0,1740,8,2993796.52,0.13958,2036921.72,25490.3,669.37,24820.93,78976.21,2858.83,0,,0.0,0.0,0.0,0.043313,162993.24,RECUPERACION
100482_202603,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2026-03-01,59,0.03833333,0.96660247,0.96660247,2364732.37,87620.65,87620.65,3,0,1770,7,2993796.52,0.13958,2054547.56,0.0,0.0,0.0,78976.21,2858.83,0,,0.0,0.0,0.0,0.04773,158222.08,RECUPERACION
100482_202604,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2026-04-01,60,0.03,0.96660247,0.96660247,2364732.37,68572.68,68572.68,3,0,1800,7,2993796.52,0.13958,2089370.4,0.0,0.0,0.0,78976.21,2858.83,0,,0.0,0.0,0.0,0.035917,195600.11,RECUPERACION
100482_202605,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2026-05-01,61,0.02166667,0.96660247,0.96660247,2364732.37,49524.72,49524.72,3,0,1830,8,2992105.54,0.17216,2620011.0,1690.98,28.49,1662.49,80667.19,2887.32,0,,0.0,0.0,0.0,0.025221,199295.64,RECUPERACION
100482_202606,100482,CORP,CORP_SMALL,TARJETA,FALLIDO,90_DIAS_VENCIDO,2021-04-29,3072772.73,NINGUNA,0.0,0.17457,2026-06-01,62,0.01333333,0.96588739,0.96588739,2364732.37,30454.2,30454.2,3,0,1860,6,2973957.18,0.17216,2661457.88,18148.36,689.19,17459.17,98815.55,3576.51,0,,0.0,0.0,0.0,0.035199,188947.41,RECUPERACION
100483_202308,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2023-08-01,1,1.0,0.45169972,1.0,121790.67,55012.81,55012.81,3,0,30,10,146763.52,0.07173,877.28,0.0,0.0,0.0,0.0,0.0,0,,0.0,64419.03,2.270752,0.017697,11592.86,ESTIMACION
100483_202309,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2023-09-01,2,1.0,0.46736544,1.0,121790.67,56920.75,56920.75,3,0,60,10,146763.52,0.07173,1754.56,0.0,0.0,0.0,0.0,0.0,0,,0.0,63716.97,2.270752,0.022965,11036.71,ESTIMACION
100483_202310,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2023-10-01,3,1.0,0.48303117,1.0,121790.67,58828.69,58828.69,3,0,90,9,146763.52,0.07173,2631.84,0.0,0.0,0.0,0.0,0.0,0,,0.0,63907.69,2.270752,0.044617,11280.02,ESTIMACION
100483_202311,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2023-11-01,4,0.50166667,0.49869689,1.0,121790.67,30469.54,30469.54,3,0,120,10,144342.17,0.07173,3509.12,2421.35,81.43,2339.92,2421.35,81.43,0,,0.0,63120.96,2.233288,0.033219,8507.83,RECUPERACION
100483_202312,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2023-12-01,5,0.49333333,0.51160133,0.98011876,121790.67,30738.75,30738.75,3,0,150,9,141289.32,0.07173,4314.05,3052.85,94.34,2958.51,5474.2,175.77,0,,0.0,63517.07,2.186054,0.0384,9764.44,RECUPERACION
100483_202401,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-01-01,6,0.485,0.52253706,0.95505239,121790.67,30865.47,30865.47,3,0,180,10,138837.56,0.07173,5067.36,2451.76,57.44,2394.32,7925.96,233.21,0,,0.0,61897.98,2.14812,0.02717,8987.38,RECUPERACION
100483_202402,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-02-01,7,0.47666667,0.53303989,0.93492145,121790.67,30944.86,30944.86,3,0,210,9,138746.45,0.07173,5809.3,91.11,2.66,88.45,8017.07,235.87,0,,0.0,63127.83,2.14671,0.031828,8412.88,RECUPERACION
100483_202403,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-03-01,8,0.46833333,0.54673164,0.93417336,121790.67,31184.82,31184.82,3,0,240,10,138746.45,0.07173,6634.88,0.0,0.0,0.0,8017.07,235.87,0,,0.0,60847.4,2.14671,0.043597,11447.25,RECUPERACION
100483_202404,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-04-01,9,0.46,0.56056884,0.93417336,121790.67,31405.15,31405.15,3,0,270,10,138746.45,0.07173,7464.24,0.0,0.0,0.0,8017.07,235.87,0,,0.0,60355.65,2.14671,0.035392,9819.87,RECUPERACION
100483_202405,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-05-01,10,0.45166667,0.57440605,0.93417336,121790.67,31597.38,31597.38,3,0,300,9,136318.3,0.07173,8293.6,2428.15,80.27,2347.88,10445.22,316.14,0,,0.0,60523.85,2.109142,0.029962,8897.34,RECUPERACION
100483_202406,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-06-01,11,0.44333333,0.58215137,0.91423629,121790.67,31432.6,31432.6,3,0,330,10,136318.3,0.07173,8963.24,0.0,0.0,0.0,10445.22,316.14,0,,0.0,59395.25,2.109142,0.030722,11561.29,RECUPERACION
100483_202407,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-07-01,12,0.435,0.59543476,0.91423629,121790.67,31545.5,31545.5,3,0,360,9,135636.55,0.07173,9778.08,681.75,8.5,673.25,11126.97,324.64,0,,0.0,59889.55,2.098594,0.036599,7850.99,RECUPERACION
100483_202408,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-08-01,13,0.42666667,0.60669676,0.90863857,121790.67,31526.4,31526.4,3,0,390,9,135636.55,0.07173,10540.01,0.0,0.0,0.0,11126.97,324.64,0,,0.0,59589.1,2.098594,0.042152,10339.7,RECUPERACION
100483_202409,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-09-01,14,0.41833333,0.61982467,0.90863857,121790.67,31579.51,31579.51,3,0,420,10,135636.55,0.05171,8182.72,0.0,0.0,0.0,11126.97,324.64,0,,0.0,61591.46,2.098594,0.020216,10241.33,RECUPERACION
100483_202410,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-10-01,15,0.41,0.63295257,0.90863857,121790.67,31605.96,31605.96,3,0,450,9,134690.91,0.05171,8767.2,945.64,40.79,904.85,12072.61,365.43,0,,0.0,57916.12,2.083962,0.033621,10037.27,RECUPERACION
100483_202411,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-11-01,16,0.40166667,0.6426296,0.9008741,121790.67,31436.96,31436.96,3,0,480,9,134690.91,0.05171,9286.56,0.0,0.0,0.0,12072.61,365.43,0,,0.0,59133.57,2.083962,0.037868,8181.94,RECUPERACION
100483_202412,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2024-12-01,17,0.39333333,0.65554182,0.9008741,121790.67,31403.29,31403.29,3,0,510,9,131056.85,0.05171,9866.97,3634.06,121.43,3512.63,15706.67,486.86,0,,0.0,58711.9,2.027736,0.031606,9756.1,RECUPERACION
100483_202501,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-01-01,18,0.385,0.65353476,0.87103552,121790.67,30643.86,30643.86,3,0,540,10,131056.85,0.05171,10165.5,0.0,0.0,0.0,15706.67,486.86,0,,0.0,59968.66,2.027736,0.035093,8105.6,RECUPERACION
100483_202502,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-02-01,19,0.37666667,0.66561814,0.87103552,121790.67,30534.89,30534.89,3,0,570,10,131056.85,0.05171,10730.25,0.0,0.0,0.0,15706.67,486.86,0,,0.0,60533.75,2.027736,0.022092,9700.54,RECUPERACION
100483_202503,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-03-01,20,0.36833333,0.67770151,0.87103552,121790.67,30401.39,30401.39,3,0,600,10,131056.85,0.05171,11295.0,0.0,0.0,0.0,15706.67,486.86,0,,0.0,58458.06,2.027736,0.03419,11421.57,RECUPERACION
100483_202504,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-04-01,21,0.36,0.68978489,0.87103552,121790.67,30243.37,30243.37,3,0,630,9,127237.43,0.05171,11859.75,3819.42,179.27,3640.15,19526.09,666.13,0,,0.0,57413.35,1.968641,0.040284,11627.16,RECUPERACION
100483_202505,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-05-01,22,0.35166667,0.6827035,0.83967499,121790.67,29240.0,29240.0,3,0,660,10,127237.43,0.05171,12062.38,0.0,0.0,0.0,19526.09,666.13,0,,0.0,54564.77,1.968641,0.032921,11328.99,RECUPERACION
100483_202506,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-06-01,23,0.34333333,0.69391575,0.83967499,121790.67,29015.95,29015.95,3,0,690,10,127237.43,0.05171,12610.67,0.0,0.0,0.0,19526.09,666.13,0,,0.0,57994.76,1.968641,0.047898,9456.42,RECUPERACION
100483_202507,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-07-01,24,0.335,0.705128,0.83967499,121790.67,28769.13,28769.13,3,0,720,9,123099.24,0.05171,13158.96,4138.19,183.16,3955.03,23664.28,849.29,0,,0.0,54045.17,1.904614,0.042468,8323.45,RECUPERACION
100483_202508,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-08-01,25,0.32666667,0.69274449,0.8056971,121790.67,27560.81,27560.81,3,0,750,10,123099.24,0.05171,13261.5,0.0,0.0,0.0,23664.28,849.29,0,,0.0,57634.81,1.904614,0.02811,7843.75,RECUPERACION
100483_202509,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-09-01,26,0.31833333,0.70301291,0.8056971,121790.67,27255.83,27255.83,3,0,780,9,123099.24,0.05171,13791.96,0.0,0.0,0.0,23664.28,849.29,0,,0.0,52251.7,1.904614,0.030586,10055.5,RECUPERACION
100483_202510,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-10-01,27,0.31,0.71328133,0.8056971,121790.67,26930.01,26930.01,3,0,810,9,122754.2,0.05171,14322.42,345.04,10.31,334.73,24009.32,859.6,0,,0.0,53270.75,1.899275,0.034765,10848.71,RECUPERACION
100483_202511,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-11-01,28,0.30166667,0.72134626,0.80286405,121790.67,26502.4,26502.4,3,0,840,10,122754.2,0.05171,14811.16,0.0,0.0,0.0,24009.32,859.6,0,,0.0,56802.1,1.899275,0.03161,7834.94,RECUPERACION
100483_202512,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2025-12-01,29,0.29333333,0.73153598,0.80286405,121790.67,26134.32,26134.32,3,0,870,10,122754.2,0.05171,15340.13,0.0,0.0,0.0,24009.32,859.6,0,,0.0,58956.85,1.899275,0.040297,8518.94,RECUPERACION
100483_202601,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-01-01,30,0.285,0.7417257,0.80286405,121790.67,25745.55,25745.55,3,0,900,9,122754.2,0.05171,15869.1,0.0,0.0,0.0,24009.32,859.6,0,,0.0,58095.4,1.899275,0.04395,9828.14,RECUPERACION
100483_202602,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-02-01,31,0.27666667,0.75191543,0.80286405,121790.67,25336.11,25336.11,3,0,930,10,118054.63,0.05171,16398.07,4699.57,70.45,4629.12,28708.89,930.05,0,,0.0,56248.21,1.826563,0.033491,9935.59,RECUPERACION
100483_202603,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-03-01,32,0.26833333,0.72780535,0.76427677,121790.67,23785.04,23785.04,3,0,960,10,117430.04,0.05171,16279.04,624.59,7.15,617.44,29333.48,937.2,0,,0.0,49415.63,1.816899,0.037564,10218.43,RECUPERACION
100483_202604,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-04-01,33,0.26,0.73222218,0.75914838,121790.67,23186.24,23186.24,3,0,990,10,114011.37,0.05171,16698.99,3418.67,158.45,3260.22,32752.15,1095.65,0,,0.0,52788.95,1.764005,0.044676,10994.0,RECUPERACION
100483_202605,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-05-01,34,0.25166667,0.71468698,0.73107833,121790.67,21905.62,21905.62,3,0,1020,10,114011.37,0.04394,14193.98,0.0,0.0,0.0,32752.15,1095.65,0,,0.0,57233.88,1.764005,0.019659,8051.64,RECUPERACION
100483_202606,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-06-01,35,0.24333333,0.72288266,0.73107833,121790.67,21423.16,21423.16,3,0,1050,10,114011.37,0.03424,11385.85,0.0,0.0,0.0,32752.15,1095.65,0,,0.0,52974.81,1.764005,0.035465,10060.56,RECUPERACION
100483_202607,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-07-01,36,0.235,0.73107833,0.73107833,121790.67,20924.05,20924.05,3,0,1080,10,114011.37,0.03424,11711.16,0.0,0.0,0.0,32752.15,1095.65,0,,0.0,50870.74,1.764005,0.043809,9119.46,RECUPERACION
100483_202608,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-08-01,37,0.22666667,0.73107833,0.73107833,121790.67,20182.06,20182.06,3,0,1110,10,113429.0,0.03424,12036.47,582.37,18.22,564.15,33334.52,1113.87,0,,0.0,47390.65,1.754994,0.040908,8283.48,RECUPERACION
100483_202609,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-09-01,38,0.21833333,0.7262966,0.7262966,121790.67,19312.93,19312.93,3,0,1140,10,113429.0,0.03424,12298.7,0.0,0.0,0.0,33334.52,1113.87,0,,0.0,48444.51,1.754994,0.029301,11441.83,RECUPERACION
100483_202610,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-10-01,39,0.21,0.7262966,0.7262966,121790.67,18575.79,18575.79,3,0,1170,10,113429.0,0.03424,12622.35,0.0,0.0,0.0,33334.52,1113.87,0,,0.0,51613.14,1.754994,0.040508,9565.88,RECUPERACION
100483_202611,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-11-01,40,0.20166667,0.7262966,0.7262966,121790.67,17838.66,17838.66,3,0,1200,9,113429.0,0.03424,12946.0,0.0,0.0,0.0,33334.52,1113.87,0,,0.0,57012.8,1.754994,0.044142,10194.49,RECUPERACION
100483_202612,100483,SME,SME_MICRO,LINEA_CREDITO,SUBASTA,QUIEBRA,2023-07-04,146763.52,PRENDA,64632.12,0.07173,2026-12-01,41,0.19333333,0.7262966,0.7262966,121790.67,17101.52,17101.52,3,0,1230,10,113429.0,0.03424,13269.65,0.0,0.0,0.0,33334.52,1113.87,0,,0.0,48226.93,1.754994,0.034288,7879.04,RECUPERACION
